GO:0003674, 0.21569382916497473, 0.5976000298007874, 0.9764867754160339, 1.2329632931827395
GO:0097159, 0.4044701008324413, 0.5046842462246038, 0.6451483718453548, 0.7655993172614477
GO:1901363, 0.40646600807702515, 0.5091702084449126, 0.6437238804036693, 0.7634884128284898
GO:0005488, 0.34349651102888773, 0.6167195321154202, 0.9872455053836353, 1.1683110793720828
GO:0003676, 0.2988187774642944, 0.40412452793353193, 0.3066794799822971, 0.6172635927938823
GO:0003723, 0.1355007694650358, 0.4327698612378054, 0.192531824607277, 0.8330200837039655
GO:0043229, 0.33260495284379527, 0.7576068861370023, 0.7428079839159467, 0.896823826850946
GO:0044446, 0.1430996334318317, 0.5952778913716413, 0.46883783029870485, 0.771082654158106
GO:0032991, 0.1856630299357913, 0.6713306134209392, 0.5189604882077063, 0.8003758105970274
GO:0031981, 0.005695112897690206, 0.47579013877807363, 0.17008167684763234, 0.7559247111791999
GO:0044424, 0.5522998167090216, 0.8263827393250904, 0.9555204680992597, 0.9630845838764353
GO:1990234, -0.13967005887570033, -0.01431798036862658, 0.355120351900177, 0.6561743377784122
GO:0005623, 0.47528531837580335, 0.7529527673589488, 0.8880964474054569, 1.0072077771566004
GO:0044422, 0.44565425976800077, 0.6161233177325862, 0.47458262874345863, 0.6474963819379016
GO:0031974, 0.1563586151546833, 0.32385914470658694, 0.2406860584174513, 0.5710172764769449
GO:0043226, 0.5361762471846397, 0.858778788673001, 0.7817166874278769, 0.88304408949317
GO:0005575, 0.2940868532428188, 0.6425133447312374, 0.9714571845668631, 1.1494313820873534
GO:0043231, 0.3684460905587848, 0.6382986866109216, 0.6670821581491932, 0.832333928703946
GO:1902494, -0.07871586069242022, 0.3486851658472443, 0.20854090291814187, 0.680215287281745
GO:0005654, -0.09696887982482809, 0.3649027168130665, 0.18455970672084668, 0.6856023340158514
GO:0005634, 0.29213673016316793, 0.6643382551873448, 0.6038373271305185, 0.7845182160558373
GO:0031248, -0.17350750085566288, 0.32739433794050715, 0.2702299784771639, 0.7017147874084799
GO:0070013, 0.013558440673825473, 0.3948120759408104, 0.24400798856823172, 0.6914221468814338
GO:0005622, 0.5478414035583401, 0.7961212700774457, 0.9828530713090725, 1.0088866031013095
GO:0044464, 0.47258671129867436, 0.741372582138344, 0.9243416123889054, 1.01473206801153
GO:0043227, 0.5141663707509327, 0.788119027840267, 0.7438179122510479, 0.8387527855072675
GO:1902493, -0.07751574283487264, 0.20683680121482947, 0.3966693288942775, 0.7101798696225127
GO:0044451, 0.06833749788796509, 0.14389930110832605, 0.2927055090087214, 0.6587140096733
GO:0043233, 0.12600503011487701, 0.27758259536707625, 0.15384512711170717, 0.586252145580357
GO:0044428, 0.322767212992108, 0.5046180288386675, 0.22992980122345635, 0.604545354111218
GO:0000123, 0.1642776094789899, 0.23122806683013392, 0.15472634701080437, 0.5854886585614113
GO:0018393, 0.1668483918613718, 0.23050692817996632, 0.17302807474440873, 0.5854911944630093
GO:0016043, 0.1311848078912665, 0.19441816272096196, 0.13174431256039576, 0.5374024236310869
GO:0006475, -0.019321975413302692, 0.08344831811808197, 0.1079199433765217, 0.5336047273491263
GO:0018394, -0.015380750227444055, 0.08305725383237601, 0.1083343223691453, 0.5336047273491263
GO:0016570, -0.033286947642321214, -0.05144807884975882, 0.048564026263720056, 0.5389863947886119
GO:0044267, 0.2386758221808124, 0.24168314006677588, 0.14326631344912064, 0.5652110127131273
GO:0044238, 0.13835967270239122, 0.6346679013119143, 0.8272119067697189, 0.8862873314897439
GO:0044237, 0.40802958347649426, 0.7862049606155045, 0.8244819830593483, 0.8732485448997576
GO:0071704, 0.11496260638873607, 0.5730320825555614, 0.8320408820107694, 0.935218768953512
GO:0043933, -0.09962259326482859, 0.30048565304991576, 0.5935918776593779, 0.7967082306716081
GO:0018193, -0.08450232864993237, 0.3212755752711743, 0.6359161692555579, 0.8061752032512639
GO:0018205, -0.06368116639334999, 0.3394101374755296, 0.6468805046743777, 0.8075763780718793
GO:0008152, 0.12246741573734993, 0.5943269013710277, 0.8204625683961789, 1.0253163176714482
GO:0006473, 0.3427415413499486, 0.4911574339988509, 0.7627516534627228, 0.9455092103481625
GO:0043543, 0.3421452529477244, 0.49094135172445896, 0.763030421056933, 0.945819220242334
GO:0044260, -0.0529018348654152, 0.45776345906389737, 0.5683305315120278, 0.8283531493387818
GO:0006464, -0.1346919189307575, -0.006917163027273861, 0.135976319111384, 0.704437419187357
GO:0006325, -0.055571238874064906, -0.0478092489902922, 0.12034553467258814, 0.7177280823369443
GO:0016569, -0.0503358992117867, -0.04733967429796269, 0.12125837860662134, 0.719058819407772
GO:0043170, 0.2157516460923875, 0.6680812960956406, 0.7020974678567037, 0.9009600356964881
GO:0019538, 0.035552074530071386, 0.35189782875464126, 0.26477873335860524, 0.6688714101238646
GO:0043412, -0.08692535962487001, 0.34961762046453293, 0.23238027006761466, 0.6498260779051093
GO:0036211, -0.13540285635740826, 0.2526099849072551, 0.1696769570272773, 0.64649943527562
GO:0009987, 0.3794506708964073, 0.7643501570163153, 0.8871373359657673, 1.016143341751859
GO:0008150, 0.1795583525975981, 0.5888684045103642, 0.8934123591104809, 1.1530652459412374
GO:0071840, -0.12542943485873093, 0.23501228360226104, 0.45492263330084126, 0.7385233698761964
GO:0016573, -0.06000776575355451, 0.23812198297522927, 0.47110972573767457, 1.0973489605236768
GO:0016020, 0.37228426415425353, 0.5528184408594289, 0.6336445517361979, 0.8384980326699881
GO:0031224, 0.37839260281365505, 0.5949551198190186, 0.5628724774636316, 0.7277425056984683
